min_df;max_df;max_features;Accuracy
0,050252403;0,772686973;769;0,85
0,056024376;0,913036194;550;0,85
0,053958237;0,802195595;760;0,85
0,054458243;0,876428708;727;0,85
0,056476009;0,766800392;823;0,85
0,05364724;0,783936969;746;0,85
0,044477662;0,951784052;741;0,85
0,045793385;0,835232498;813;0,85
0,058517039;0,715144695;753;0,85
0,050423156;0,694595784;798;0,85
0,045765874;0,937604351;1109;0,85
0,056637471;0,888723736;622;0,85
0,05340414;0,61629741;1212;0,85
0,060436682;0,69503555;630;0,85
0,052493492;0,898153043;602;0,85
0,050523714;0,414963799;1213;0,85
0,041676604;0,976492818;1096;0,85
0,065511307;0,781920279;798;0,85
0,030740187;0,770695431;1307;0,85
0,048150903;0,843167739;929;0,85
0,038748883;0,804847869;978;0,85
0,059075907;0,820406399;765;0,85
0,058898456;0,792443;571;0,85
0,032811962;0,98379252;750;0,85
0,062817467;0,935861523;677;0,85
0,054579835;0,988630947;810;0,85
0,053456661;0,786675209;700;0,85
0,054784938;0,674032179;639;0,85
0,052281272;0,810762053;783;0,85
0,041598442;0,952258317;923;0,85
0,045855792;0,988330521;655;0,85
0,044228178;0,7624434;781;0,85
0,05298961;0,95221908;818;0,85
0,054451549;0,888434574;716;0,85
0,050370155;0,983983573;665;0,85
0,050370155;0,845713944;665;0,85
0,058335199;0,771786514;838;0,85
0,046809236;0,815890738;862;0,85
0,05688284;0,971714855;518;0,85
0,049625543;0,659273012;823;0,85
0,050561346;0,813340054;586;0,85
0,045450482;0,842666146;640;0,85
0,052211531;0,939758209;783;0,85
0,037324425;0,963304522;895;0,85
0,062173896;0,936079875;677;0,85
0,051584123;0,642829611;540;0,85
0,053969945;0,999728922;715;0,85
0,054786931;0,721204459;1117;0,85
0,044026926;0,362821413;1261;0,85
0,056227328;0,703902327;769;0,85
0,04900091;0,623593798;945;0,85
0,053055623;0,995098094;746;0,85
0,052977618;0,786637832;818;0,85
0,054306562;0,712472554;832;0,85
0,049331139;0,69782456;832;0,85
0,052318246;0,812516477;783;0,85
0,050245596;0,927740487;717;0,85
0,042060635;0,879412453;867;0,85
0,052682785;0,866129019;659;0,85
0,055256565;0,830167418;716;0,85
0,049893045;0,742806794;558;0,85
0,043112931;0,814935775;919;0,85
0,052194337;0,754079132;839;0,85
0,049768026;0,782194393;798;0,85
0,052012482;0,868425978;710;0,85
0,050261088;0,818638853;960;0,85
0,052963974;0,594499656;729;0,85
0,053587264;0,874204276;869;0,85
0,052393921;0,97904244;801;0,85
0,054913659;0,900256685;810;0,85
0,053603071;0,944725994;764;0,85
0,055183176;0,818655121;1057;0,85
0,055687224;0,957327894;1125;0,85
0,055029337;0,798650082;985;0,85
0,0551657;0,894965904;1166;0,85
0,054231159;0,706644095;800;0,85
0,055053109;0,840996847;1002;0,85
0,055636437;0,927740487;936;0,85
0,055373395;0,914775839;1181;0,85
0,055142749;0,877890107;1223;0,85
0,04327307;0,724668471;902;0,85
0,055256565;0,819722505;974;0,85
0,056707888;0,984774579;887;0,85
0,055256565;0,830167418;1003;0,85
0,048976188;0,813466711;683;0,85
0,043146492;0,8468206;652;0,85
0,055143493;0,913416523;1181;0,85
0,055003377;0,79965859;1037;0,85
0,050889786;0,733030635;788;0,85
0,055256565;0,844568736;990;0,85
0,055315243;0,888446073;940;0,85
0,053949498;0,859398618;800;0,85
0,051220518;0,648861161;767;0,85
0,055143493;0,954103266;987;0,85
0,055588718;0,877890107;969;0,85
0,05408466;0,754006325;782;0,85
0,055143493;0,902653093;985;0,85
0,056607583;0,761915164;902;0,85
0,055260793;0,973789493;1012;0,85
0,060180804;0,880226255;605;0,85
0,058469026;0,759238458;822;0,85
0,052442141;0,865450252;613;0,85
0,060180804;0,880226255;605;0,85
0,052364015;0,74127478;845;0,85
0,051811;0,666689067;794;0,85
0,047448156;0,894445802;938;0,85
0,055143493;0,931605165;987;0,85
0,054913659;0,756410806;566;0,85
0,046809236;0,894602288;711;0,85
0,041244945;0,779842667;1032;0,85
0,052332037;0,475182646;1071;0,85
0,070538903;0,94538396;878;0,85
0,076829735;0,772609187;1350;0,85
0,061367095;0,765567557;1335;0,85
0,070225716;0,965905625;758;0,85
0,061202081;0,76042704;899;0,85
0,006473086;0,862917711;935;0,85
0,070364089;0,971555147;844;0,85
0,057403042;0,73592779;696;0,85
0,051834003;0,798775885;621;0,85
0,049075732;0,821096488;802;0,85
0,047338967;0,840697104;729;0,85
0,048008769;0,7405306;866;0,85
0,056265421;0,716236572;899;0,85
0,05155512;0,722904195;938;0,85
0,062659463;0,772288965;823;0,85
0,052063956;0,901247631;860;0,85
0,061355473;0,768344226;899;0,85
0,043146492;0,935313005;774;0,85
0,050737236;0,884431796;781;0,85
0,050748224;0,932650342;719;0,85
0,050772581;0,657792907;1034;0,85
0,070129458;0,984522354;1115;0,85
0,054367516;0,698655783;796;0,85
0,04990644;0,909000746;683;0,85
0,043838927;0,648861161;911;0,85
0,052767791;0,843317317;625;0,85
0,052430673;0,893050549;918;0,85
0,052300073;0,777183343;767;0,85
0,048283941;0,986695819;949;0,85
0,058679791;0,937080884;619;0,85
0,052472956;0,903995194;918;0,85
0,058846792;0,56417285;911;0,85
0,062999594;0,518592201;832;0,85
0,052497722;0,841545227;724;0,85
0,050075727;0,686960235;493;0,85
0,051803095;0,821120548;938;0,85
0,052145031;0,759112339;906;0,85
0,05039611;0,910052672;792;0,85
0,043809773;0,940741939;844;0,85
0,052245605;0,98362338;897;0,85
0,054458243;0,73544511;825;0,85
0,054511775;0,7624434;813;0,85
0,052488569;0,931906226;918;0,85
0,062566378;0,760720903;899;0,85
0,061186651;0,940427832;826;0,85
0,065308462;0,757091687;702;0,85
0,059490059;0,741851009;814;0,85
0,049901384;0,834146467;768;0,85
0,056897497;0,744270153;875;0,85
0,051136829;0,721284957;707;0,85
0,043336548;0,891593094;729;0,85
0,051709804;0,628764055;823;0,85
0,048657241;0,974766735;677;0,85
0,053747038;0,822088171;912;0,85
0,055573206;0,594499656;820;0,85
0,043749772;0,749203609;1041;0,85
0,055212652;0,7624434;801;0,85
0,059571994;0,758549006;772;0,85
0,04159383;0,836037914;949;0,85
0,037101262;0,83171278;677;0,85
0,049880555;0,665197607;882;0,85
0,054268673;0,89873055;912;0,85
0,053594133;0,754994928;942;0,85
0,047888686;0,451124729;752;0,85
0,052566823;0,897926911;724;0,85
0,061220861;0,777641103;1310;0,85
0,051891067;0,99652442;787;0,85
0,054102768;0,856774552;900;0,85
0,083215589;0,866924384;996;0,86
0,020154054;0,611936429;352;0,86
0,035664459;0,945672553;1151;0,86
0,083215589;0,894889113;823;0,86
0,035664459;0,797909415;1151;0,86
0,062505231;0,680943777;659;0,86
0,05725302;0,920435674;771;0,86
0,050722829;0,872399406;890;0,86
0,043742498;0,861227551;935;0,86
0,030553722;0,947872844;771;0,86
0,03808167;0,717557469;790;0,86
0,057467306;0,86926831;560;0,86
0,043661799;0,75382895;827;0,86
0,053139607;0,876423612;675;0,86
0,041435133;0,765406716;935;0,86
0,053775873;0,726110983;747;0,86
0,058865018;0,721758211;883;0,86
0,04164278;0,720732265;934;0,86
0,049247734;0,726645835;796;0,86
0,049595435;0,874942762;912;0,86
0,046696991;0,783214077;807;0,86
0,04903338;0,745713995;845;0,86
0,059184889;0,927042125;639;0,86
0,042896664;0,879517673;726;0,86
0,044428876;0,65041534;837;0,86
0,052615467;0,849277833;539;0,86
0,054663319;0,828573312;739;0,86
0,055155064;0,920067905;809;0,86
0,054600311;0,788737834;809;0,86
0,058026025;0,799510392;611;0,86
0,050109512;0,780940577;608;0,86
0,059392493;0,798543418;814;0,86
0,054601545;0,991475974;739;0,86
0,050161992;0,786637832;488;0,86
0,057016105;0,993989608;735;0,86
0,056862348;0,875650544;757;0,86
0,065094996;0,890960741;573;0,86
0,050076915;0,657083791;614;0,86
0,055000053;0,902559553;641;0,86
0,052914004;0,871113495;676;0,86
0,054593619;0,742153292;823;0,86
0,048094931;0,869539119;856;0,86
0,050469071;0,856857095;719;0,86
0,049868172;0,891652476;756;0,86
0,053747038;0,80936622;761;0,86
0,043478997;0,796804394;1023;0,86
0,051770022;0,793614613;757;0,86
0,052170701;0,935181113;815;0,86
0,042776484;0,934216821;726;0,86
0,053577831;0,982863805;943;0,86
0,055099556;0,843578565;846;0,86
0,049555701;0,721284957;817;0,86
0,053909956;0,889189454;770;0,86
0,062910964;0,955370943;1296;0,86
0,062957668;0,786644683;1076;0,86
0,06308585;0,95221908;958;0,86
0,063571388;0,942637682;923;0,86
0,063563682;0,883729242;832;0,86
0,063360978;0,806510159;817;0,86
0,054458243;0,773988273;526;0,86
0,055996163;0,787404416;755;0,86
0,049160733;0,835584325;917;0,86
0,063075391;0,837399122;1026;0,86
0,007221034;0,937783304;1274;0,86
0,052217104;0,717900487;1362;0,86
0,05069112;0,849524678;707;0,86
0,057138529;0,672036389;861;0,86
0,048670548;0,981080749;739;0,86
0,052227803;0,728480266;992;0,86
0,048932969;0,759528186;862;0,86
0,040370375;0,999589972;938;0,86
0,060307149;0,797547129;436;0,86
0,083955465;0,697167747;1190;0,86
0,028080707;0,976241327;1176;0,86
0,058199323;0,890486105;1111;0,86
0,022296335;0,74672524;1218;0,86
0,050423184;0,93613629;869;0,86
0,058123833;0,610220554;1158;0,86
0,083955465;0,697167747;1018;0,86
0,058904708;0,651662193;597;0,86
0,060322436;0,684658712;1120;0,86
0,04878913;0,7624434;917;0,86
0,052692082;0,834350377;794;0,86
0,063539293;0,827440332;772;0,86
0,049708348;0,835231718;794;0,86
0,074053829;0,657896044;1043;0,86
0,059431673;0,94693811;749;0,86
0,058174541;0,983983573;1062;0,86
0,050577382;0,76492883;906;0,86
0,05394453;0,594499656;944;0,86
0,040643746;0,829898913;846;0,86
0,054976349;0,824078324;719;0,86
0,046236498;0,777065676;766;0,86
0,052386774;0,811084822;796;0,86
0,051710867;0,65041534;821;0,86
0,05471702;0,877890107;782;0,86
0,054601545;0,836598885;717;0,86
0,052857987;0,952533726;874;0,86
0,052599791;0,89873055;796;0,86
0,053702546;0,771878111;898;0,86
0,058517938;0,788758507;909;0,86
0,054438448;0,928588403;799;0,86
0,058407679;0,853745106;952;0,86
0,062244905;0,928248212;750;0,86
0,050469072;0,877265877;791;0,86
0,061444505;0,802256074;801;0,86
0,050721055;0,803858097;597;0,86
0,058362765;0,950019847;1172;0,86
0,054360322;0,783602843;782;0,86
0,052442907;0,806716865;759;0,86
0,052656741;0,868360792;759;0,86
0,054582365;0,733468981;770;0,86
0,058432346;0,897926911;899;0,86
0,052723377;0,928588403;799;0,86
0,058174541;0,970062173;958;0,86
0,048690595;0,780433844;917;0,86
0,054288278;0,932932937;737;0,86
0,052464533;0,92008235;870;0,86
0,058502183;0,955630739;969;0,86
0,05656796;0,772746415;937;0,86
0,045776657;0,958795221;694;0,86
0,056958799;0,754070133;723;0,86
0,060160119;0,56983854;898;0,86
0,040143737;0,863808091;765;0,86
0,054528085;0,961570693;880;0,86
0,048869823;0,638453331;943;0,86
0,051780821;0,81264138;426;0,86
0,051285454;0,927398872;729;0,86
0,052230467;0,944040715;796;0,86
0,052615803;0,799656538;759;0,86
0,054528085;0,901652934;806;0,86
0,043761215;0,877890107;681;0,86
0,049621902;0,999122365;625;0,86
0,036139068;0,925935508;1011;0,86
0,051050018;0,840725385;894;0,86
0,061436706;0,811392699;897;0,86
0,040741445;0,920435674;1017;0,86
0,060179828;0,828124567;730;0,86
0,080301548;0,873094621;1179;0,86
0,036139068;0,935274097;1011;0,86
0,037866976;0,640905527;1117;0,86
0,055452255;0,582420458;1079;0,86
0,053842194;0,971781417;734;0,86
0,047459398;0,982834536;899;0,86
0,052908006;0,633206328;924;0,86
0,054678059;0,850410407;688;0,86
0,056365225;0,767653328;743;0,86
0,057962933;0,920435674;759;0,86
0,050075244;0,757088448;721;0,86
0,047753534;0,983983573;727;0,86
0,061902038;0,813528713;898;0,86
0,049930113;0,889192567;918;0,86
0,052663711;0,742540838;754;0,86
0,047002939;0,884598475;884;0,86
0,055082978;0,751176214;684;0,86
0,055803906;0,940741939;839;0,86
0,063571388;0,942637682;696;0,86
0,061828212;0,852466162;908;0,86
0,052497722;0,743704448;630;0,86
0,06391511;0,638550363;843;0,86
0,053074199;0,876196294;364;0,86
0,061471974;0,902189231;945;0,86
0,054093381;0,703324569;888;0,86
0,047938903;0,908163921;892;0,86
0,047118914;0,804787236;917;0,86
0,04519074;0,771348839;898;0,86
0,0517178;0,475718343;671;0,86
0,062565063;0,879498981;722;0,86
0,053558544;0,928588403;707;0,86
0,044265067;0,738521819;711;0,86
0,057817154;0,812860231;709;0,86
0,051517745;0,933221575;655;0,86
0,061847121;0,820893282;892;0,86
0,058215451;0,844888318;794;0,86
0,051220855;0,871553966;835;0,86
0,048627537;0,958563918;728;0,86
0,049082448;0,363182596;1135;0,86
0,047137111;0,629635602;772;0,86
0,045761574;0,808288229;865;0,86
0,067632809;0,661508134;648;0,86
0,04401256;0,735475458;710;0,86
0,049606658;0,829600202;677;0,86
0,050144631;0,988331886;761;0,86
0,053454955;0,874885911;908;0,86
0,046890731;0,769950345;799;0,86
0,055256565;0,84843296;767;0,86
0,022921886;0,594499656;703;0,86
0,058939763;0,749516577;938;0,86
0,040643746;0,974879325;991;0,86
0,056713573;0,595124281;734;0,86
0,041150516;0,939960595;649;0,86
0,047879337;0,903869196;757;0,86
0,047140478;0,80802747;772;0,86
0,049061703;0,848176919;823;0,86
0,052219339;0,875878781;951;0,86
0,053747038;0,750133086;575;0,86
0,055256565;0,651602;821;0,86
0,049320204;0,787404416;959;0,86
0,05335734;0,933458662;864;0,86
0,047140478;0,998511368;772;0,86
0,052044968;0,941096902;813;0,86
0,088602186;0,781551898;1107;0,86
0,023722015;0,995363074;1338;0,86
0,020154054;0,611936429;1154;0,86
0,083960001;0,644393447;1120;0,86
0,057467306;0,894889113;724;0,86
0,056772075;0,997270517;657;0,86
0,045639849;0,982517345;752;0,86
0,055939389;0,772920007;596;0,86
0,057432244;0,882201975;724;0,86
0,056120114;0,888651868;566;0,86
0,057432244;0,879145573;724;0,86
0,060970932;0,825375796;720;0,86
0,057707826;0,885566093;650;0,86
0,054457612;0,742438866;600;0,86
0,043560086;0,851687508;695;0,86
0,052371004;0,801491587;887;0,86
0,051428117;0,909379804;856;0,86
0,05471702;0,468739898;945;0,86
0,062802127;0,633206328;595;0,86
0,051568959;0,927350332;604;0,86
0,054367516;0,878228384;903;0,86
0,055390231;0,710011887;917;0,86
0,048585942;0,649175512;830;0,86
0,056812664;0,912450356;924;0,86
0,052027045;0,900494981;852;0,86
0,050469072;0,910675774;1179;0,86
0,060608373;0,759112339;1181;0,86
0,05591305;0,888691544;729;0,86
0,057823098;0,999728922;715;0,86
0,05644009;0,809504443;982;0,86
0,053332174;0,809359525;796;0,86
0,053016458;0,973559977;828;0,86
0,056605024;0,888446073;812;0,86
0,052322907;0,926497664;836;0,86
0,059615696;0,924688321;772;0,86
0,056866028;0,801763441;1117;0,86
0,045706686;0,936957659;790;0,86
0,053796604;0,861224964;871;0,86
0,052493492;0,781731222;772;0,86
0,049736229;0,917787351;772;0,86
0,056662255;0,948571073;1034;0,86
0,050481564;0,817017168;1238;0,86
0,049733559;0,729998507;754;0,86
0,05668;0,960319326;1117;0,86
0,052305152;0,614955408;406;0,86
0,050296283;0,820648859;1049;0,86
0,055333669;0,879863955;702;0,86
0,056441171;0,928588403;932;0,86
0,051670254;0,996364962;852;0,86
0,050221461;0,79703062;1137;0,86
0,049653702;0,848196258;704;0,86
0,050655325;0,999728922;1310;0,86
0,046447411;0,87717247;1040;0,86
0,051504765;0,385420878;1137;0,86
0,050008605;0,882336729;1037;0,86
0,062418632;0,813351695;780;0,86
0,0565211;0,808317686;1130;0,86
0,061136199;0,787694246;823;0,86
0,056766332;0,782504264;655;0,86
0,051099148;0,888446073;666;0,86
0,051979285;0,826467121;880;0,86
0,05663229;0,897926911;1295;0,86
0,056432873;0,866520264;934;0,86
0,050464781;0,853635091;1148;0,86
0,050464781;0,876481653;1148;0,86
0,050824517;0,883696922;856;0,86
0,055147616;0,750023968;733;0,86
0,052137825;0,97533096;749;0,86
0,05403264;0,994763852;820;0,86
0,054367516;0,77098119;513;0,86
0,048289709;0,894747148;879;0,86
0,051770022;0,896200281;638;0,86
0,052801466;0,983722714;826;0,86
0,046033887;0,927740487;714;0,86
0,048719955;0,560366449;829;0,86
0,038628502;0,751061227;1329;0,86
0,0592939;0,793250817;1394;0,86
0,041801634;0,709144889;716;0,86
0,059808287;0,91120819;1123;0,86
0,049460553;0,915917715;724;0,86
0,054601545;0,81264138;620;0,86
0,052884808;0,822645448;736;0,86
0,059407851;0,888446073;913;0,86
0,052416829;0,879886906;885;0,86
0,041021152;0,640689446;867;0,86
0,054294941;0,701626593;709;0,86
0,057210073;0,648861161;813;0,86
0,056606981;0,83631581;791;0,86
0,046627498;0,700417801;887;0,86
0,053837214;0,862815779;850;0,86
0,055704472;0,721855502;770;0,86
0,059737589;0,815899306;917;0,86
0,052314417;0,832198349;736;0,86
0,054249888;0,763785323;835;0,86
0,059941731;0,688383113;690;0,86
0,052135273;0,701603409;687;0,86
0,053604209;0,862815779;867;0,86
0,052052916;0,663937039;975;0,86
0,060185473;0,737758324;849;0,86
0,053976512;0,786480748;850;0,86
0,054258758;0,858506222;850;0,86
0,059891849;0,887843998;943;0,86
0,052243289;0,903903435;736;0,86
0,059507541;0,991171302;1023;0,86
0,048160663;0,780608838;701;0,86
0,074518631;0,763626056;1140;0,86
0,044079204;0,891148519;755;0,86
0,035741849;0,911602076;1045;0,86
0,047813992;0,824376995;858;0,86
0,040643746;0,954425871;748;0,86
0,064942965;0,691236374;592;0,86
0,064942965;0,739275807;609;0,86
0,048260768;0,830167418;904;0,86
0,052300334;0,758362618;589;0,86
0,049697403;0,845546227;747;0,86
0,049418381;0,90691554;835;0,86
0,052371004;0,83631581;643;0,86
0,060069263;0,704024714;793;0,86
0,047324026;0,759070177;725;0,86
0,051408022;0,963224206;543;0,86
0,034726111;0,763785323;1031;0,86
0,045829277;0,904549537;961;0,86
0,030553837;0,792690586;827;0,86
0,05420096;0,978854828;1120;0,86
0,054312367;0,810902823;549;0,86
0,054056837;0,902908704;1341;0,86
0,056156443;0,882201975;631;0,86
0,056156443;0,835524069;631;0,86
0,057194291;0,920435674;953;0,86
0,053456661;0,752918404;1056;0,86
0,049833553;0,895700124;872;0,86
0,050265834;0,784924348;899;0,86
0,057631354;0,745887999;733;0,86
0,050737236;0,894276988;877;0,86
0,048846826;0,843593821;717;0,86
0,058458128;0,887361171;862;0,86
0,048411236;0,791989052;930;0,86
0,053942489;0,977751741;1004;0,86
0,050282518;0,882201975;736;0,86
0,041516065;0,723888139;855;0,86
0,013070125;0,55288952;1023;0,86
0,047454294;0,740887857;792;0,86
0,038688036;0,632774379;747;0,86
0,047932352;0,983983573;846;0,86
0,054469779;0,953511816;852;0,86
0,055788158;0,755792791;818;0,86
0,065118092;0,766098065;713;0,86
0,052024907;0,834920951;675;0,86
0,055892356;0,79073039;723;0,86
0,054511775;0,691582954;869;0,86
0,045974154;0,822645448;718;0,86
0,045055925;0,913036194;702;0,86
0,058613413;0,886362304;755;0,86
0,05332583;0,802266657;744;0,86
0,050826795;0,899874467;844;0,86
0,054274508;0,828752101;992;0,86
0,055997283;0,999214554;753;0,86
0,063446143;0,962177362;707;0,86
0,057257075;0,947994508;793;0,86
0,054094604;0,988163779;1175;0,86
0,055205992;0,6734702;839;0,86
0,057743659;0,931959822;1005;0,86
0,063298288;0,649117323;785;0,86
0,06278208;0,992158125;791;0,86
0,0509103;0,719792513;956;0,86
0,054119256;0,840201969;1041;0,86
0,051781358;0,903913468;595;0,86
0,053663299;0,816118907;1047;0,86
0,050471296;0,802679847;804;0,86
0,047854321;0,716236572;716;0,86
0,050099714;0,832198349;736;0,86
0,054121069;0,665387369;678;0,86
0,060320234;0,635220757;752;0,86
0,046486273;0,71365045;1137;0,86
0,050144631;0,907165285;740;0,86
0,05071633;0,696027695;482;0,86
0,052302528;0,79618261;722;0,86
0,054601545;0,818314965;676;0,86
0,057174024;0,820171336;937;0,86
0,055000815;0,747109076;848;0,86
0,050652106;0,779991323;987;0,86
0,04345106;0,863660325;766;0,86
0,058342942;0,901362416;866;0,86
0,053813161;0,822956931;1012;0,86
0,054082931;0,881052758;1002;0,86
0,054590632;0,759996285;539;0,86
0,057728788;0,953180461;937;0,86
0,056590022;0,678700114;956;0,86
0,060889155;0,799656538;772;0,86
0,053811342;0,900256685;957;0,86
0,057249836;0,80851763;1043;0,86
0,047157173;0,834211642;854;0,86
0,047839593;0,917030223;764;0,86
0,045724989;0,778197277;740;0,86
0,054107394;0,839505591;1039;0,86
0,043708901;0,699718132;1213;0,86
0,043146492;0,767177654;855;0,86
0,052727134;0,712921994;666;0,86
0,05372476;0,989773364;1260;0,86
0,05399637;0,908087901;1121;0,86
0,057261595;0,913048345;993;0,86
0,054096372;0,825602214;1060;0,86
0,052945761;0,784891472;938;0,86
0,054288278;0,972692816;828;0,86
0,052663792;0,990523148;760;0,86
0,051538702;0,939014695;734;0,86
0,052007702;0,797229474;933;0,86
0,055036001;0,977496729;725;0,86
0,054080067;0,918134431;987;0,86
0,057695218;0,894445802;1007;0,86
0,043742498;0,861227551;845;0,86
0,053077138;0,910477099;1319;0,86
0,053329067;0,833038141;1012;0,86
0,053912217;0,920807007;602;0,86
0,05934362;0,687692745;1008;0,86
0,059483489;0,983983573;697;0,86
0,057314726;0,794758233;766;0,86
0,051809724;0,989729003;752;0,86
0,054288278;0,614158903;1043;0,86
0,053718572;0,858506222;602;0,86
0,053019595;0,935009029;985;0,86
0,059294037;0,89873055;697;0,86
0,0520446;0,787404416;925;0,86
0,051994834;0,858506222;752;0,86
0,0533207;0,820965454;1019;0,86
0,047631696;0,778292795;737;0,86
0,054511775;0,744692621;716;0,86
0,051161799;0,920527328;772;0,86
0,052947214;0,996910183;1035;0,86
0,054367516;0,931183105;792;0,86
0,052173334;0,96381891;835;0,86
0,053307679;0,96383517;1042;0,86
0,060307149;0,614794362;1345;0,86
0,040241865;0,905847982;855;0,86
0,032426535;0,605067647;1360;0,86
0,028407381;0,815009376;1275;0,86
0,056031494;0,985771389;739;0,86
0,04726772;0,912767702;949;0,86
0,051550695;0,612763982;825;0,86
0,042633269;0,879159303;1012;0,86
0,056340218;0,703987432;1231;0,86
0,056662427;0,787495083;713;0,86
0,055692652;0,888446073;635;0,86
0,04980547;0,648877092;821;0,86
0,04721026;0,908103126;827;0,86
0,057842115;0,701387758;819;0,86
0,056751647;0,877313193;746;0,86
0,053927715;0,931906226;769;0,86
0,054905392;0,920850779;789;0,86
0,06266323;0,684094898;1021;0,86
0,04990644;0,822645448;882;0,86
0,045785005;0,819466138;1043;0,86
0,060586971;0,806498098;592;0,86
0,049330217;0,891593094;700;0,86
0,046015654;0,989403763;1043;0,86
0,050408199;0,689680007;934;0,86
0,042191934;0,886325227;1012;0,86
0,05739188;0,604449793;915;0,86
0,057796496;0,999728922;663;0,86
0,048194513;0,820607933;686;0,86
0,052999878;0,694389051;918;0,86
0,05247247;0,800788759;898;0,86
0,063887317;0,962885294;713;0,86
0,05702666;0,715875384;747;0,86
0,055204826;0,787132977;705;0,86
0,054601736;0,858401125;789;0,86
0,052486695;0,823572868;765;0,86
0,052340922;0,665387369;812;0,86
0,046983375;0,946129078;998;0,86
0,052519784;0,904132064;911;0,86
0,051932094;0,99769416;923;0,86
0,05477863;0,957826744;789;0,86
0,056132747;0,511109793;870;0,86
0,052197086;0,954508275;911;0,86
0,052341158;0,989088983;733;0,86
0,049897506;0,888086187;870;0,86
0,061668234;0,865854288;537;0,86
0,059961888;0,731054626;525;0,86
0,057347896;0,666689067;1219;0,86
0,049448171;0,666689067;739;0,86
0,030703824;0,90705184;1372;0,86
0,052615169;0,611128005;505;0,86
0,052440761;0,900471832;805;0,86
0,051220518;0,942165211;893;0,86
0,061081392;0,795581757;704;0,86
0,060469427;0,974643563;621;0,86
0,06206033;0,594499656;1117;0,86
0,034813468;0,877890107;1024;0,86
0,049211627;0,877890107;964;0,86
0,054367516;0,777271274;736;0,86
0,05155512;0,922089306;663;0,86
0,048533757;0,911144475;768;0,86
0,047289519;0,737159139;767;0,86
0,05524167;0,91788069;827;0,86
0,053501473;0,814643893;768;0,86
0,054269928;0,927740487;736;0,86
0,054673066;0,876611025;691;0,86
0,052162803;0,824187625;807;0,86
0,057443;0,673263483;947;0,86
0,053492559;0,814814783;768;0,86
0,045730206;0,774485678;787;0,86
0,062564525;0,774943527;717;0,86
0,060380052;0,822645448;743;0,86
0,052497722;0,834146467;763;0,86
0,046809236;0,870814494;895;0,86
0,062234203;0,983957011;790;0,86
0,049786112;0,913494107;784;0,86
0,055143493;0,88120596;761;0,86
0,052715179;0,817200578;805;0,86
0,052823535;0,897708825;711;0,86
0,05202043;0,826585821;722;0,86
0,044804236;0,788737834;937;0,86
0,052323804;0,920610774;959;0,86
0,05246277;0,786768257;807;0,86
0,049326857;0,716759495;788;0,86
0,053036627;0,809094345;634;0,86
0,042016673;0,92049205;1039;0,86
0,053646879;0,899731039;772;0,86
0,041778676;0,740476509;837;0,86
0,053302291;0,77639159;758;0,86
0,054033685;0,823759609;772;0,86
0,054717026;0,742380271;824;0,86
0,054760734;0,95837977;824;0,86
0,048363676;0,886070382;898;0,86
0,050642773;0,656119782;832;0,86
0,043991022;0,790420268;1106;0,86
0,057089917;0,625040114;739;0,86
0,052034307;0,755332128;948;0,86
0,053594133;0,701434837;911;0,86
0,052707606;0,805280965;959;0,86
0,052314353;0,956132479;711;0,86
0,051440181;0,877890107;700;0,86
0,053175348;0,894238822;634;0,86
0,052188885;0,99862231;797;0,86
0,052188885;0,99862231;797;0,86
0,04993485;0,964057891;610;0,86
0,043164101;0,759112339;709;0,86
0,063887317;0,819946055;797;0,86
0,063442757;0,759069635;851;0,86
0,039723422;0,888651868;1274;0,86
0,06287519;0,780273001;882;0,86
0,05458367;0,750856815;717;0,86
0,046762575;0,700878321;898;0,86
0,063634183;0,701387758;591;0,86
0,045870634;0,920991865;691;0,86
0,052861899;0,821109401;959;0,86
0,045729928;0,83869614;691;0,86
0,048051023;0,817119472;951;0,86
0,054701924;0,665387369;886;0,86
0,049172395;0,788737834;767;0,86
0,050850608;0,832198349;736;0,86
0,046662239;0,823132331;863;0,86
0,0548431;0,80570007;868;0,86
0,05491816;0,885799955;678;0,86
0,054288278;0,668190854;711;0,86
0,054827025;0,943303711;678;0,86
0,057414681;0,799656538;831;0,86
0,055148079;0,636532825;777;0,86
0,040241865;0,90705184;1338;0,86
0,035916274;0,876864265;975;0,86
0,054921326;0,847255824;825;0,86
0,040241865;0,885029935;1338;0,86
0,047280813;0,840523015;723;0,86
0,042931638;0,844607834;1181;0,86
0,058908242;0,897496255;733;0,86
0,053611572;0,705719838;928;0,86
0,041997544;0,732219284;1073;0,86
0,05460172;0,94437383;884;0,86
0,058631037;0,749237101;706;0,86
0,043388254;0,875637362;1380;0,86
0,049319434;0,956188646;783;0,86
0,057109072;0,787924952;651;0,86
0,061091032;0,751061227;665;0,86
0,05195439;0,864878702;730;0,86
0,050565998;0,771272434;776;0,86
0,049575147;0,839251623;883;0,86
0,052440697;0,876859212;813;0,86
0,049544489;0,721284957;720;0,86
0,054160146;0,588989304;928;0,86
0,047892394;0,888496972;688;0,86
0,052722038;0,822578205;698;0,86
0,037947489;0,749203609;389;0,86
0,049872777;0,69782456;868;0,86
0,049148437;0,721322956;1099;0,86
0,052575517;0,877890107;860;0,86
0,05001961;0,665387369;607;0,86
0,054590632;0,531611591;814;0,86
0,052096718;0,723317751;1152;0,86
0,037995959;0,78749846;1240;0,86
